concept_id,umls_aui_seq,umls_aui
2910288237,4,A11572296
2910739307,6,A7585730
2909217500,8,A18572042
2909222840,4,A22998700
2908834131,18,A22875888
2908793008,1,A18588299
2909321672,1,A0266328
2909890400,5,A25690117
2908532722,3,A23975337
2908806481,16,A18567495
2909030593,8,A2773772
2909870366,5,A18615813
2909897528,9,A22953067
2910102301,6,A22986407
2910584757,7,A23870993
2909595017,2,A23771702
2908642939,23,A4387618
2909902797,1,A2199307
2909950241,16,A2866256
2908918508,2,A0112290
2908918279,6,A2981503
2909370275,4,A2660267
2909463153,7,A6917421
2910159647,1,A0114737
2910844663,1,A0533067
2910043486,4,A12798057
2910536731,4,A15404582
2909309622,8,A13562811
2911163174,1,A18647608
2910580931,8,A4708714
2909274023,11,A18001258
2909748322,5,A17902620
2909765735,3,A0433089
2908909779,8,A14065790
2909342898,3,A28912245
2910061293,3,A0038592
2910408639,3,A3024937
2909798899,1,A2709132
2908755955,3,A0672776
2908899526,8,A22923634
2910222780,2,A0604775
2909350873,3,A8413354
2911011617,1,A15558374
2909827854,2,A0084816
2909048046,21,A2886983
2909780792,1,A17912885
2910215949,2,A0411342
2909946173,7,A7669037
2910053781,12,A3063838
2908607901,5,A26672327
2910742204,1,A0467862
2910289471,9,A25692501
2910216633,2,A0006162
2911010140,4,A0453154
2908830777,2,A18625305
2910404990,21,A4758642
2908569058,2,A24033875
2909675155,1,A0587004
2909813250,7,A17946763
2910954651,4,A11769290
2909568388,15,A3198263
2910244804,6,A18589744
2910162288,4,A17680932
2909818935,4,A9375626
2909062048,3,A7574279
2908794349,1,A0934660
2910378429,2,A18781319
2909158248,7,A28897767
2910686401,4,A23870645
2909000736,2,A17971507
2911103869,7,A17970113
2909851247,12,A22982926
2910452277,1,A10862922
2909410314,8,A16975580
2910901367,8,A4745024
2908731994,4,A0714793
2910515535,3,A1388544
2910082366,1,A0072464
2908752338,8,A23896854
2909902731,1,A0559935
2909466429,1,A20892675
2909680690,11,A15322487
2908692415,11,A4772383
2910277799,2,A0046920
2910623885,4,A0434349
2910557164,2,A19028884
2910574371,3,A0007590
2910368159,1,A0098709
2910062394,4,A18599096
2910715078,1,A0439087
2909986567,6,A25734286
2909806198,5,A18618088
2911103869,9,A22814077
2909423643,13,A20057911
2909411929,4,A0594126
2910061293,6,A18128329
2911040393,11,A26620002
2910384157,9,A17901728
2910884260,4,A18685086
2910257930,3,A0533450
2908999202,2,A17933764
2910396414,15,A0036873
2910576296,8,A2941150
2910079294,17,A9343881
2911171718,3,A8416245
2910707947,5,A10762186
2908688587,3,A18245737
2909100678,10,A3047911
2909394528,3,A18625464
2909556870,13,A25745315
2909835446,2,A7635804
2909069289,1,A0687399
2909183380,4,A0031354
2908829342,4,A23457980
2910649274,3,A10817539
2910727661,2,A0088392
2909302117,2,A26651080
2910277799,8,A28895547
2910476448,2,A0474224
2910515064,2,A0779605
2910857717,3,A18693746
2910062394,3,A1009501
2909884793,2,A0319343
2908636952,1,A0082197
2910330609,2,A1006387
2909951594,9,A27374867
2908762713,1,A0012794
2910257930,9,A20237723
2910181907,14,A2866030
2910114146,6,A6921463
2909038281,7,A26654564
2908901865,1,A0015209
2909971615,4,A10335895
2909008984,2,A3134480
2909633097,2,A0008682
2910014776,16,A4363299
2909399824,1,A0453375
2910404990,3,A0560282
2910380887,5,A16353861
2910129229,4,A0422306
2908797038,2,A0390743
2910404990,7,A14149362
2908689187,4,A0391011
2909666209,3,A3077286
2908689634,2,A16768053
2909039839,3,A0468895
2910396726,9,A3318574
2908570841,1,A18684653
2910296942,1,A1639075
2909851247,6,A0580227
2908793570,7,A23867802
2908792022,1,A0030701
2908955001,3,A8314708
2909828192,4,A0858248
2908628106,7,A17895549
2909138857,2,A0089214
2909420118,3,A1302950
2909982947,1,A0477972
2910022320,1,A18555818
2909823619,4,A22993038
2910105144,4,A18556117
2910542480,3,A18591439
2908590181,6,A8365748
2909788366,9,A22975920
2910227796,7,A25703831
2908602593,9,A9339087
2910958997,4,A22956910
2910174135,1,A0013050
2909924247,3,A18048178
2909477668,4,A23867615
2909592510,3,A15200294
2911203908,9,A8354451
2911023556,1,A1361776
2909387136,3,A18563396
2909463075,5,A17990345
2908715897,3,A18593586
2910227796,8,A3287202
2909340425,3,A18616927
2910574371,2,A0007589
2909630643,2,A0475424
2909334127,2,A0464566
2909807104,2,A1387625
2909458168,9,A8449688
2908656565,2,A18679809
2910004921,4,A15302211
2909183380,6,A18682983
2909409151,2,A18689315
2910515805,16,A26615007
2909467164,2,A23950208
2908795448,2,A0454981
2910376994,1,A1391030
2910079893,2,A18071229
2910452531,3,A18636925
2910510515,13,A24573315
2910226413,1,A0679552
2910298800,4,A1389374
2909335986,3,A23078685
2910384157,11,A17997902
2909060799,13,A2925267
2909485332,22,A6917254
2909088720,3,A0036910
2909919656,4,A7573046
2909243696,12,A18052432
2909186759,1,A0319227
2910638406,4,A18574138
2909377838,17,A8352833
2908884792,3,A0596302
2908737250,11,A3030034
2908724844,3,A0455669
2909675724,31,A8482187
2909021529,4,A22917291
2910727132,5,A23919555
2908728446,6,A26644096
2909643359,1,A2181653
2909829705,15,A22987043
2908581485,2,A18205762
2909394528,6,A3320109
2908904771,7,A2963287
2911149213,2,A24673384
2908778918,7,A8452041
2911192292,12,A0043762
2909811801,6,A2784027
2910018961,9,A22704098
2909095640,3,A24195719
2910703761,1,A0079984
2908967332,9,A18651416
2910298800,3,A12803616
2910153446,8,A25748051
2909286980,5,A9343645
2909819767,12,A24683879
2908653458,3,A19655171
2910663819,1,A0093532
2908804498,18,A27818380
2908843251,3,A0101126
2908738455,4,A8054671
2909439513,2,A12058825
2908542296,4,A18611581
2909257975,4,A10762187
2909020262,5,A26694923
2909743731,1,A23958226
2911060280,4,A17826624
2909890400,8,A4780357
2911091503,9,A7569845
2910744652,3,A18633063
2909010401,1,A15562199
2909939664,1,A0131654
2909999415,2,A24082826
2911164937,7,A2888780
2908824208,4,A7665581
2909521502,3,A6852604
2909406889,4,A23871464
2910762390,9,A26466832
2909370275,3,A20807272
2908861226,7,A16789845
2910547607,6,A3099436
2910076437,11,A7659221
2911203908,4,A0549173
2909307065,2,A22877515
2910039621,4,A18554357
2910561923,1,A0242698
2910426116,1,A1035910
2910196583,9,A24675357
2908855457,3,A23922601
2909441243,1,A0394645
2908870138,2,A3622189
2909765735,1,A0319494
2910202354,4,A23947543
2910668632,5,A3112050
2909425871,2,A15428930
2909392909,2,A0490621
2911139526,1,A18624125
2909500757,6,A1540526
2908737250,9,A23971367
2911079008,7,A18611952
2910246087,2,A0130539
2908650547,1,A18689879
2910291275,12,A22954711
2911188655,4,A8554850
2908642093,4,A18671919
2910719800,6,A27345716
2909225500,4,A0054011
2910291275,2,A0127970
2910560433,6,A17784271
2909675724,16,A20172266
2910325231,6,A23964245
2908788973,10,A23895322
2910359755,1,A0068504
2910219414,13,A24252297
2909677699,4,A15487579
2909225500,13,A2881133
2908704050,9,A17036691
2909917878,3,A16611914
2909799055,8,A25689414
2909441692,1,A0015339
2910389531,7,A18580280
2909030593,10,A7568174
2908961019,1,A0080029
2909139353,3,A0088751
2909252273,3,A0598412
2909439513,3,A17954561
2909345572,4,A0391967
2908933131,22,A8352801
2909480154,1,A18646646
2910851616,3,A17882264
2910601527,3,A2375340
2909018248,7,A10000027
2910187823,6,A21143884
2908921747,2,A17942726
2909801038,5,A24587377
2909602699,2,A3219511
2909606595,4,A24679483
2910451184,1,A0185876
2908834131,5,A0398219
2910480513,6,A0450310
2909645108,1,A0129097
2908529173,5,A3008526
2910423619,7,A4359756
2910954120,4,A7751737
2909761261,16,A24627180
2909367411,6,A8424382
2909823619,7,A3159389
2909403385,13,A26660529
2909374918,1,A18576695
2909898526,6,A27333348
2910479360,2,A18578588
2908751872,8,A18637673
2910418148,2,A6957287
2910302589,12,A7664791
2909988403,8,A0595720
2908929812,4,A3097853
2910668435,8,A17954267
2908861226,14,A23927290
2910282157,2,A1049914
2911039627,6,A2941541
2910824547,2,A23341894
2910083954,1,A18690539
2909292024,2,A18686570
2910309083,1,A0489426
2909063479,1,A0390809
2908924572,5,A8285805
2909592510,6,A26691748
2909060570,5,A17877726
2911225412,2,A0105932
2911218954,2,A0858240
2909445175,9,A3830959
2910277799,6,A26623456
2909018721,3,A23938776
2909243696,13,A18087712
2910132601,2,A0445449
2909401005,5,A17905605
2910478952,2,A0090417
2910362683,3,A15441900
2910163948,5,A7634506
2910384157,13,A18801671
2911077047,23,A9332916
2910372187,3,A18601178
2909531985,3,A0459612
2910768427,2,A23949587
2908642939,21,A25706541
2909203445,2,A9334671
2909738003,7,A22921532
2909209853,19,A7582878
2908804498,5,A0265146
2909889181,12,A18003689
2909576783,15,A22982451
2909241321,1,A0678822
2909511158,5,A0766377
2910203904,3,A18592339
2910878864,3,A0438469
2910140627,13,A8364018
2910384157,8,A17684328
2908793669,2,A0247915
2909761261,7,A11919512
2909528911,9,A2937209
2908933376,21,A7562287
2909916482,3,A17967912
2908996549,1,A0357339
2908885563,20,A2990269
2911103869,6,A13733847
2908931861,2,A18571543
2909580181,1,A7629206
2909750939,14,A22983243
2908636690,8,A22724689
2911145106,1,A0100282
2909373784,3,A22956808
2910393698,19,A24113718
2908736082,3,A18590426
2910005497,12,A9340979
2909479059,3,A0419270
2910504111,2,A0317887
2909675724,21,A23885395
2909791061,1,A11625406
2910508445,8,A2850732
2910223938,1,A23910739
2909111407,2,A0687932
2910417920,1,A4366911
2911210631,8,A28256105
2910745098,4,A18716509
2909761261,19,A2924519
2910910449,13,A4743921
2908868211,2,A2791383
2909945666,2,A6972427
2910380747,7,A7577087
2910657230,4,A3054050
2910402577,3,A3543839
2908603675,4,A23634651
2909902731,8,A22859789
2910824547,3,A6968043
2911020856,2,A17896600
2910079294,14,A4710267
2909021529,2,A12069397
2910052784,3,A24386576
2909544034,3,A26608057
2909928835,1,A0132622
2911091303,3,A18668330
2910736905,3,A18695467
2909549721,7,A9236697
2910561923,18,A9342899
2909484270,4,A1974940
2911022346,1,A0134310
2908662681,5,A18672692
2908883878,8,A2941915
2910068711,11,A23364354
2910190658,2,A18642166
2910532367,2,A0780209
2908953049,1,A0118365
2910757671,1,A0777975
2909583644,1,A10134210
2910584470,1,A1643720
2909484069,7,A23938492
2911088228,8,A26650955
2909128814,4,A18045016
2909827854,3,A0599956
2910701733,17,A4717649
2910510515,17,A3157406
2909093167,10,A25687532
2909819602,10,A24361691
2910278093,1,A18697787
2909020202,3,A18558271
2910641391,4,A24326977
2908970061,7,A3318414
2910339780,2,A1385053
2910405079,4,A28266105
2909011058,1,A0010149
2909321672,4,A0266332
2909873072,7,A24177659
2909500757,13,A23913723
2909255381,16,A23921140
2908751872,13,A24680468
2908580079,6,A7580954
2909519439,5,A12885637
2908554999,1,A18050276
2910142988,8,A24680963
2908717642,5,A9341461
2910747057,4,A7597331
2909275681,4,A16981393
2910098536,7,A0019817
2910422012,6,A3083561
2908884792,12,A18021579
2908810772,5,A18018066
2910451184,3,A17977487
2909718597,3,A24360786
2908559132,7,A2936176
2910069897,1,A18593008
2910079294,10,A25712007
2910390209,5,A15565704
2910435018,1,A1392982
2911126609,1,A0009884
2909310872,2,A18692844
2910722728,3,A18552679
2908657509,7,A18664270
2909431374,1,A0126876
2909179462,2,A15340613
2909621830,1,A0410313
2910528735,1,A26667572
2908988968,1,A0031634
2909445476,4,A0411126
2909273474,3,A8255361
2910378429,5,A26617500
2908858883,18,A18024045
2910060629,5,A7874565
2908541515,12,A18051653
2909088720,8,A23869753
2908607204,5,A0410598
2910480946,10,A18653579
2911182112,1,A18673741
2911111840,2,A0116093
2909811801,8,A3886277
2909040729,4,A0071122
2909731932,3,A17811776
2910857115,2,A17345323
2911040393,4,A17904057
2908937092,5,A1038691
2909065260,1,A0095075
2908742984,2,A0490088
2910515064,7,A24238726
2910954120,3,A7589693
2910701733,13,A23874134
2910978944,2,A18571430
2910153003,4,A28571311
2911090574,5,A24381086
2910468371,9,A3051609
2910174135,6,A23948991
2910130665,3,A10770180
2909688399,1,A1562411
2909988403,4,A0044811
2909209853,2,A0296375
2908992689,3,A18683820
2909020202,6,A21033371
2908765736,5,A11559827
2909048046,13,A18168934
2909020202,1,A0807751
2908578266,7,A2953531
2910205722,10,A8339561
2909723608,4,A25766043
2909829705,23,A9438245
2910054578,7,A28439595
2909669934,2,A18612098
2910896220,18,A7578357
2908774899,6,A3097354
2911209605,4,A0444905
2910533495,9,A3072480
2909081213,1,A0563204
2910291275,16,A4374212
2909249321,4,A1303549
2908844728,5,A26657322
2910153003,3,A28385707
2910574371,4,A0007593
2908642939,13,A17786415
2909234372,1,A18681147
2909576312,5,A18578661
2909855758,10,A2924198
2909217500,7,A17862785
2910610636,1,A25695650
2910703768,4,A23035344
2910093056,5,A21143366
2911159362,3,A0461029
2910643260,8,A2991370
2909095379,5,A23873084
2909307559,1,A1242456
2910368630,1,A12816877
2909698591,7,A23918127
2910274570,1,A0089372
2909528719,8,A7755434
2909991657,11,A27941870
2911159362,7,A18631330
2909851247,10,A20143465
2910479173,1,A0591227
2911090098,4,A1532622
2909514840,3,A23871638
2910786375,1,A7629127
2910430321,9,A2921771
2909463153,2,A18611022
2910275740,6,A21235348
2910997768,5,A0539764
2909530563,2,A10824443
2910112519,1,A0089437
2908916198,3,A1392572
2909007308,3,A3072617
2910070530,11,A24176034
2909939066,3,A1388724
2908765479,3,A7656269
2909708631,1,A0864150
2910910403,4,A6978848
2910068711,3,A0704003
2908810772,6,A18554495
2909895380,3,A23152550
2910187823,9,A3034913
2910646857,12,A17943105
2910742204,11,A22839978
2909322605,1,A0411668
2910947881,4,A17925845
2911041269,7,A18626885
2909582096,17,A3007516
2910815756,2,A18026376
2911012909,9,A2974625
2911049907,12,A26644720
2910297250,1,A1620652
2911124710,3,A17967246
2910693471,1,A7665214
2909423643,17,A23968616
2910451184,5,A23035404
2910947881,3,A1390596
2909621830,7,A23916001
2910825823,3,A7594114
2909454230,4,A18616216
2908653301,2,A13357593
2910255311,12,A6920955
2908708501,1,A1642899
2910318058,6,A27874675
2909274023,4,A12790293
2909355912,1,A27368141
2909571518,7,A26658139
2909621147,1,A18642626
2910800504,3,A0283135
2910285276,1,A12021901
2910777643,2,A12002973
2909726219,7,A11914726
2911094522,1,A0877300
2909325318,5,A0043177
2910876138,2,A1047787
2910483065,1,A0388445
2909803780,1,A2197662
2910366748,1,A7641140
2910574371,8,A0419205
2911077099,1,A0538239
2910703761,5,A11559856
2910298800,5,A18023112
2911192292,17,A10824461
2908550248,10,A18040648
2910651325,3,A18629728
2909922364,1,A0428632
2909243696,19,A8438662
2910438640,6,A18554472
2909485332,8,A13569089
2910079294,13,A2877521
2910769707,1,A17907070
2909991657,4,A1393350
2910053781,7,A15579023
2910901367,7,A2946493
2910051704,1,A7644073
2908719506,1,A0217750
2910054578,8,A9438037
2909755999,2,A27941142
2911077047,9,A0437780
2908559132,8,A7669020
2910389531,12,A25728273
2909217002,5,A13562650
2911079008,14,A2875148
2911202600,12,A2872832
2909139353,4,A0433121
2911115442,18,A4708790
2909364526,2,A0095896
2908832724,3,A18593325
2909459036,5,A18061186
2909948168,1,A23451837
2910288237,18,A3025377
2909945666,1,A18056519
2908793669,11,A27876119
2910568048,3,A22889747
2908732032,6,A27029931
2909447574,12,A17932718
2910269628,2,A0446123
2910262544,2,A0545293
2908652662,8,A18046107
2910076437,10,A2942335
2908793669,1,A0247914
2911021406,3,A3283176
2909082789,1,A18693394
2911094336,3,A26652919
2909819602,8,A21239792
2910449239,1,A0084128
2908590181,3,A23963356
2910060150,5,A6978541
2910872340,3,A16982076
2909689315,5,A22813679
2909621147,6,A3319466
2910795863,7,A23873313
2910058786,6,A17970202
2910196583,4,A11969904
2911103869,5,A11358785
2909158248,3,A24117710
2909425564,5,A18444370
2908550248,5,A0808662
2908613562,1,A2160182
2909345572,6,A0391971
2909221823,2,A0396981
2909346784,7,A4366486
2910882047,4,A11358775
2909951594,6,A22859652
2908737250,1,A0480798
2910665457,4,A7608115
2909636867,2,A10924745
2908698914,16,A27062341
2908841938,1,A18652650
2909270721,16,A8358888
2911218186,6,A3886185
2908917430,2,A18597631
2909112397,14,A18630288
2910478007,2,A3898379
2910609880,12,A20896787
2910934447,1,A0024959
2909263062,3,A2925412
2909253567,4,A17387549
2910401902,2,A17285756
2909682104,5,A28279470
2910574371,16,A18602745
2910306831,3,A19038205
2908688394,1,A1392990
2910691881,3,A24682062
2909536952,1,A0713467
2908982167,2,A18590443
2910559741,9,A27923587
2908763164,4,A27373327
2909666209,1,A0807522
2910802351,1,A0000816
2909357195,1,A15436063
2909221125,1,A0317278
2908647359,5,A16039783
2911196830,8,A18573237
2910147798,11,A27374755
2909408332,26,A7560734
2910877098,3,A18590203
2910048620,1,A0107810
2909241321,2,A13982702
2908795448,4,A0454983
2911067425,7,A24665800
2910015671,2,A3461238
2909149441,9,A8363067
2910776193,12,A9343890
2910205722,8,A7576384
2909252273,9,A17998641
2908932551,1,A18023926
2908943013,5,A13575976
2910910449,6,A1304318
2908550248,2,A0127262
2908755955,4,A18553463
2910671496,2,A1601470
2910795874,12,A2873592
2908829879,1,A24794550
2908984395,1,A2156923
2909948008,8,A18578081
2910935011,4,A18552938
2911206564,3,A18594748
2909137183,3,A3026349
2908765736,4,A10771544
2908859342,1,A0248440
2910076437,8,A22959346
2908849872,1,A28406940
2909403598,5,A1002251
2911073721,3,A2931843
2909571518,4,A18598884
2908844906,11,A20237761
2909346784,4,A27366871
2908885563,17,A24167700
2909519439,6,A17701311
2910715184,14,A7594001
2908997079,13,A26462130
2910132651,8,A19311714
2908909779,12,A25716897
2908888204,1,A4352743
2909899372,2,A2171999
2909440837,16,A4751622
2909060799,14,A4739448
2911039197,2,A17975001
2910414618,15,A28399230
2908967332,18,A28414504
2910560433,3,A0550633
2909895380,2,A22888613
2909209853,3,A11771865
2909222840,3,A21143658
2910376424,5,A19299300
2909217500,9,A22861171
2910162288,3,A0807750
2910449711,1,A8312877
2910798392,2,A2995901
2909870554,3,A18582474
2910873529,1,A0072027
2909303320,4,A28388178
2909270721,1,A0679911
2909279666,4,A6956412
2910574371,27,A7568237
2910719800,4,A12807983
2911092318,1,A11919139
2910745098,1,A0636190
2910093056,1,A0040993
2910040839,11,A25729363
2911222091,6,A11769967
2909652001,2,A18645134
2909420118,2,A0389262
2909807293,3,A18047199
2911223091,1,A8406703
2908748535,5,A18590361
2909532165,6,A16792061
2909819767,3,A0585405
2908937092,11,A23898081
2909944400,3,A3024257
2909196371,4,A15479348
2911218186,4,A27369623
2909743892,5,A23876734
2910646857,19,A24244567
2910863401,4,A7162468
2911016000,4,A7576034
2910703660,1,A1286885
2908964346,1,A17342317
2909577894,6,A17878977
2910329180,1,A0345400
2910646857,7,A0443957
2910535204,2,A28396246
2910827634,4,A26623676
2909281104,2,A0414845
2908569021,4,A18645698
2909915070,21,A8482181
2910927064,1,A19406169
2909532979,5,A18616090
2909208188,1,A18636691
2910009623,4,A4842044
2910568369,3,A0811805
2910993515,2,A18641402
2908684587,3,A18626069
2909371710,2,A2107044
2909146873,6,A7589569
2909431374,2,A10762546
2910207229,1,A1257308
2911218072,1,A0056065
2910142988,1,A0032509
2909546586,7,A25743507
2910430875,1,A11917177
2909158248,1,A23871741
2910040365,3,A0452675
2910551524,2,A26605114
2908858289,8,A23615141
2910896220,6,A1540638
2908728163,4,A24335981
2909061311,4,A18653804
2909621830,3,A0410315
2910109830,2,A2166217
2909905744,1,A23907933
2909112397,6,A0441505
2910053781,15,A7573390
